ATP,Tournament,Tournament_Int,Date,Series,Series_Int,Court,Court_Int,Surface,Surface_Int,Round,Round_Int,Best_of,Winner,Winner_Int,Player1,Player1_Int,Player2,Player2_Int,Player1_Rank,Player2_Rank,Player1_Odds,Player2_Odds
39,Wimbledon,1.3782,6/29/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,1stRound,5.1257,5,VeselyJ.,6.1474,VeselyJ.,6.1474,SijslingI.,6.9395,64,118,1.73,2.08
39,Wimbledon,1.3782,6/29/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,1stRound,5.1257,5,AlbotR.,6.5301,AlbotR.,6.5301,EliasG.,6.3503,110,92,1.27,3.77
39,Wimbledon,1.3782,6/29/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,1stRound,5.1257,5,ZverevA.,6.77,ZverevA.,6.77,MathieuP.H.,6.374,28,59,1.15,5.38
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,1stRound,5.1257,5,BartonM.,6.3365,BartonM.,6.3365,OlivettiA.,6.7096,248,793,1.5,2.58
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,1stRound,5.1257,5,FogniniF.,6.7763,FogniniF.,6.7763,DelbonisF.,6.9042,35,38,1.34,3.23
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,1stRound,5.1257,5,IsnerJ.,6.2262,IsnerJ.,6.2262,BaghdatisM.,6.6537,17,40,1.38,3
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,1stRound,5.1257,5,PouilleL.,6.8045,PouilleL.,6.8045,CopilM.,6.1977,30,174,2.21,1.65
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,1stRound,5.1257,5,YoungD.,6.6068,YoungD.,6.6068,MayerL.,6.7027,69,90,1.85,1.93
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,1stRound,5.1257,5,YouzhnyM.,6.6727,YouzhnyM.,6.6727,ZeballosH.,6.6906,70,83,1.1,6.86
39,Wimbledon,1.3782,6/29/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,DjokovicN.,6.9457,DjokovicN.,6.9457,MannarinoA.,6.4002,1,55,1.01,23.31
39,Wimbledon,1.3782,6/29/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,FedererR.,6.9997,FedererR.,6.9997,WillisM.,6.6016,3,772,1.01,17.83
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,QuerreyS.,6.4965,QuerreyS.,6.4965,BellucciT.,6.256,41,62,1.17,4.66
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,EvansD.,6.7083,EvansD.,6.7083,DolgopolovO.,6.6982,91,33,3.11,1.36
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,HerbertP.H.,6.9637,HerbertP.H.,6.9637,DzumhurD.,6.4922,81,87,1.27,3.67
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,LackoL.,6.3897,LackoL.,6.3897,KarlovicI.,6.8758,123,32,4.39,1.2
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,SockJ.,6.5077,SockJ.,6.5077,HaaseR.,6.9075,26,98,1.19,4.54
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,IstominD.,6.8624,IstominD.,6.8624,AlmagroN.,6.6277,116,47,1.4,2.89
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,GoffinD.,6.2789,GoffinD.,6.2789,RogerVasselinE.,6.6612,11,186,1.1,6.81
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,MahutN.,6.9297,MahutN.,6.9297,FerrerD.,6.0277,51,14,2.22,1.65
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,CilicM.,6.22,CilicM.,6.22,StakhovskyS.,6.4301,13,94,1.2,4.51
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,JohnsonS.,6.7032,JohnsonS.,6.7032,ChardyJ.,6.4675,29,34,1.56,2.41
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,KuznetsovAn.,6.718,KuznetsovAn.,6.718,MullerG.,6.1554,42,39,2.31,1.6
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,RaonicM.,6.0616,RaonicM.,6.0616,SeppiA.,6.4653,7,45,1.11,6.57
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,NishikoriK.,6.1257,NishikoriK.,6.1257,BenneteauJ.,6.898,6,547,1.09,7.24
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,DimitrovG.,6.5157,DimitrovG.,6.5157,SimonG.,6.6388,37,20,1.95,1.83
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,TomicB.,6.5792,TomicB.,6.5792,AlbotR.,6.5896,19,110,1.09,7.38
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,RamosVinolasA.,6.2112,RamosVinolasA.,6.2112,TroickiV.,6.025,36,27,4.1,1.23
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,BautistaAgutR.,6.2761,BautistaAgutR.,6.2761,KukushkinM.,6.4814,15,57,1.12,6.07
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,MillmanJ.,6.8995,MillmanJ.,6.8995,PaireB.,6.8628,67,23,2.14,1.69
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,SousaJ.,6.7221,SousaJ.,6.7221,NovikovD.,6.502,31,145,1.46,2.68
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,GasquetR.,6.4138,GasquetR.,6.4138,GranollersM.,6.8188,10,340,1.08,8.01
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,MurrayA.,6.2537,MurrayA.,6.2537,LuY.H.,6.1586,2,76,1.01,17.73
39,Wimbledon,1.3782,6/30/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,VeselyJ.,6.1474,VeselyJ.,6.1474,ThiemD.,6.1001,64,8,6.08,1.12
39,Wimbledon,1.3782,7/1/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,KyrgiosN.,6.7052,KyrgiosN.,6.7052,BrownD.,6.3077,18,85,1.08,7.81
39,Wimbledon,1.3782,7/1/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,DelPotroJ.M.,6.031,DelPotroJ.M.,6.031,WawrinkaS.,6.8591,165,5,2.66,1.47
39,Wimbledon,1.3782,7/1/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,BerdychT.,6.2517,BerdychT.,6.2517,BeckerB.,6.4232,9,102,1.08,7.49
39,Wimbledon,1.3782,7/1/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,IsnerJ.,6.2262,IsnerJ.,6.2262,BartonM.,6.9538,17,248,1.06,9.16
39,Wimbledon,1.3782,7/1/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,PouilleL.,6.8045,PouilleL.,6.8045,YoungD.,6.8529,30,69,1.72,2.1
39,Wimbledon,1.3782,7/1/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,LopezF.,6.8842,LopezF.,6.8842,FogniniF.,6.0781,21,35,1.25,3.86
39,Wimbledon,1.3782,7/1/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,TsongaJ.W.,6.9188,TsongaJ.W.,6.9188,MonacoJ.,6.429,12,97,1.14,5.52
39,Wimbledon,1.3782,7/2/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,2ndRound,5.2511,5,ZverevA.,6.77,ZverevA.,6.77,YouzhnyM.,6.2934,28,70,1.21,4.28
39,Wimbledon,1.3782,7/1/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,3rdRound,5.1351,5,FedererR.,6.9997,FedererR.,6.9997,EvansD.,6.5844,3,91,1.03,14.82
39,Wimbledon,1.3782,7/2/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,3rdRound,5.1351,5,JohnsonS.,6.7032,JohnsonS.,6.7032,DimitrovG.,6.619,29,37,2.15,1.69
39,Wimbledon,1.3782,7/2/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,3rdRound,5.1351,5,NishikoriK.,6.1257,NishikoriK.,6.1257,KuznetsovAn.,6.9811,6,42,1.19,4.65
39,Wimbledon,1.3782,7/2/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,3rdRound,5.1351,5,CilicM.,6.22,CilicM.,6.22,LackoL.,6.7996,13,123,1.1,6.93
39,Wimbledon,1.3782,7/2/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,3rdRound,5.1351,5,QuerreyS.,6.4965,QuerreyS.,6.4965,DjokovicN.,6.0582,41,1,20.78,1.01
39,Wimbledon,1.3782,7/2/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,3rdRound,5.1351,5,MahutN.,6.9297,MahutN.,6.9297,HerbertP.H.,6.4789,51,81,1.33,3.28
39,Wimbledon,1.3782,7/2/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,3rdRound,5.1351,5,MurrayA.,6.2537,MurrayA.,6.2537,MillmanJ.,6.7375,2,67,1.01,18.12
39,Wimbledon,1.3782,7/2/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,3rdRound,5.1351,5,TomicB.,6.5792,TomicB.,6.5792,BautistaAgutR.,6.3167,19,15,1.99,1.79
39,Wimbledon,1.3782,7/2/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,3rdRound,5.1351,5,GoffinD.,6.2789,GoffinD.,6.2789,IstominD.,6.8411,11,116,1.17,5.04
39,Wimbledon,1.3782,7/2/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,3rdRound,5.1351,5,RaonicM.,6.0616,RaonicM.,6.0616,SockJ.,6.6367,7,26,1.15,5.34
39,Wimbledon,1.3782,7/3/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,3rdRound,5.1351,5,TsongaJ.W.,6.9188,TsongaJ.W.,6.9188,IsnerJ.,6.1438,12,17,1.72,2.12
39,Wimbledon,1.3782,7/3/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,3rdRound,5.1351,5,PouilleL.,6.8045,PouilleL.,6.8045,DelPotroJ.M.,6.2204,30,165,4.78,1.18
39,Wimbledon,1.3782,7/3/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,3rdRound,5.1351,5,GasquetR.,6.4138,GasquetR.,6.4138,RamosVinolasA.,6.1765,10,36,1.12,6.32
39,Wimbledon,1.3782,7/3/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,3rdRound,5.1351,5,KyrgiosN.,6.7052,KyrgiosN.,6.7052,LopezF.,6.2869,18,21,1.34,3.22
39,Wimbledon,1.3782,7/3/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,3rdRound,5.1351,5,BerdychT.,6.2517,BerdychT.,6.2517,ZverevA.,6.1228,9,28,1.42,2.86
39,Wimbledon,1.3782,7/3/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,3rdRound,5.1351,3,VeselyJ.,6.1474,VeselyJ.,6.1474,SousaJ.,6.9402,64,31,1.41,2.85
39,Wimbledon,1.3782,7/4/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,4thRound,5.8628,5,FedererR.,6.9997,FedererR.,6.9997,JohnsonS.,6.1087,3,29,1.14,5.62
39,Wimbledon,1.3782,7/4/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,4thRound,5.8628,5,CilicM.,6.22,CilicM.,6.22,NishikoriK.,6.4997,13,6,2.12,1.72
39,Wimbledon,1.3782,7/4/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,4thRound,5.8628,5,QuerreyS.,6.4965,QuerreyS.,6.4965,MahutN.,6.9648,41,51,2.25,1.64
39,Wimbledon,1.3782,7/4/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,4thRound,5.8628,5,RaonicM.,6.0616,RaonicM.,6.0616,GoffinD.,6.5251,7,11,1.18,4.78
39,Wimbledon,1.3782,7/4/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,4thRound,5.8628,5,PouilleL.,6.8045,PouilleL.,6.8045,TomicB.,6.6345,30,19,3.26,1.34
39,Wimbledon,1.3782,7/4/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,4thRound,5.8628,5,MurrayA.,6.2537,MurrayA.,6.2537,KyrgiosN.,6.7123,2,18,1.16,5.27
39,Wimbledon,1.3782,7/4/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,4thRound,5.8628,5,TsongaJ.W.,6.9188,TsongaJ.W.,6.9188,GasquetR.,6.4592,12,10,2.04,1.77
39,Wimbledon,1.3782,7/5/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,4thRound,5.8628,5,BerdychT.,6.2517,BerdychT.,6.2517,VeselyJ.,6.9186,9,64,1.21,4.32
39,Wimbledon,1.3782,7/6/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,Quarterfinals,5.6489,5,FedererR.,6.9997,FedererR.,6.9997,CilicM.,6.0228,3,13,1.28,3.69
39,Wimbledon,1.3782,7/6/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,Quarterfinals,5.6489,5,RaonicM.,6.0616,RaonicM.,6.0616,QuerreyS.,6.8631,7,41,1.29,3.63
39,Wimbledon,1.3782,7/6/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,Quarterfinals,5.6489,5,BerdychT.,6.2517,BerdychT.,6.2517,PouilleL.,6.4432,9,30,1.24,4.07
39,Wimbledon,1.3782,7/6/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,Quarterfinals,5.6489,5,MurrayA.,6.2537,MurrayA.,6.2537,TsongaJ.W.,6.6344,2,12,1.1,6.94
39,Wimbledon,1.3782,7/8/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,Semifinals,5.2101,5,RaonicM.,6.0616,RaonicM.,6.0616,FedererR.,6.7289,7,3,2.5,1.54
39,Wimbledon,1.3782,7/8/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,Semifinals,5.2101,5,MurrayA.,6.2537,MurrayA.,6.2537,BerdychT.,6.2028,2,9,1.12,6.55
39,Wimbledon,1.3782,7/10/16,GrandSlam,2.9709,Outdoor,3.6494,Grass,4.9194,TheFinal,5.3011,5,MurrayA.,6.2537,MurrayA.,6.2537,RaonicM.,6.806,2,7,3.97,1.26
40,SkiStarSwedishOpen,1.7217,7/11/16,ATP250,2.9693,Outdoor,3.6494,Clay,4.1129,1stRound,5.1257,3,DonskoyE.,6.0116,DonskoyE.,6.0116,KhachanovK.,6.6792,79,104,2.31,1.59
40,SkiStarSwedishOpen,1.7217,7/11/16,ATP250,2.9693,Outdoor,3.6494,Clay,4.1129,1stRound,5.1257,3,BedeneA.,6.265,BedeneA.,6.265,ArvidssonI.,6.5772,68,507,1.11,6.38
40,SkiStarSwedishOpen,1.7217,7/11/16,ATP250,2.9693,Outdoor,3.6494,Clay,4.1129,1stRound,5.1257,3,BagnisF.,6.6994,BagnisF.,6.6994,ZoppJ.,6.7131,93,176,1.37,3.01
40,SkiStarSwedishOpen,1.7217,7/12/16,ATP250,2.9693,Outdoor,3.6494,Clay,4.1129,1stRound,5.1257,3,HemeryC.,6.466,HemeryC.,6.466,LamasineT.,6.9421,378,190,2.18,1.65
